iteration,loss
1,2.865757465362549
2,2.8868887424468994
3,2.6783013343811035
4,2.6157541275024414
5,2.5656356811523438
6,2.5004937648773193
7,2.541114330291748
8,2.529550313949585
9,2.5074262619018555
10,2.514051914215088
11,2.4821624755859375
12,2.4858505725860596
13,2.493844509124756
14,2.4799749851226807
15,2.471278190612793
16,2.46328067779541
17,2.4860682487487793
18,2.4791576862335205
19,2.4780938625335693
20,2.474095344543457
21,2.4772346019744873
22,2.451833724975586
23,2.452378749847412
24,2.469728946685791
25,2.4532687664031982
26,2.479140520095825
27,2.4663941860198975
28,2.4693782329559326
29,2.4695966243743896
30,2.4586055278778076
31,2.4578707218170166
32,2.4306914806365967
33,2.429422378540039
34,2.441291332244873
35,2.4207561016082764
36,2.42502498626709
37,2.4415481090545654
38,2.417327404022217
39,2.4529495239257812
40,2.4410550594329834
41,2.4361531734466553
42,2.4323902130126953
43,2.435685396194458
44,2.4316864013671875
45,2.4248580932617188
46,2.434603452682495
47,2.413281202316284
48,2.431974172592163
49,2.4346253871917725
50,2.423369884490967
51,2.4266085624694824
52,2.4299912452697754
53,2.418891668319702
54,2.4166529178619385
55,2.4216232299804688
56,2.4353582859039307
57,2.407761573791504
58,2.4255785942077637
59,2.406121015548706
60,2.422358989715576
61,2.4062373638153076
62,2.4052679538726807
63,2.4089343547821045
64,2.427072286605835
65,2.4085755348205566
66,2.4086503982543945
67,2.4065024852752686
68,2.411648750305176
69,2.4118332862854004
70,2.4219443798065186
71,2.4131641387939453
72,2.405168294906616
73,2.402012825012207
74,2.3935375213623047
75,2.408959150314331
76,2.420605182647705
77,2.4111006259918213
78,2.3985445499420166
79,2.412026882171631
80,2.3877112865448
81,2.3942723274230957
82,2.3981056213378906
83,2.396466016769409
84,2.3974719047546387
85,2.397554874420166
86,2.3919897079467773
87,2.3912534713745117
88,2.3858094215393066
89,2.398550510406494
90,2.389455795288086
91,2.4057483673095703
92,2.401059627532959
93,2.395491123199463
94,2.3807740211486816
95,2.3786425590515137
96,2.399416446685791
97,2.413832902908325
98,2.398883819580078
99,2.4127426147460938
100,2.3706722259521484
101,2.3747711181640625
102,2.353196620941162
103,2.378706693649292
104,2.3992834091186523
105,2.3639230728149414
106,2.3640551567077637
107,2.3736488819122314
108,2.371950387954712
109,2.3573505878448486
110,2.3799591064453125
111,2.369596481323242
112,2.363887310028076
113,2.368779182434082
114,2.366558313369751
115,2.3482131958007812
116,2.370957374572754
117,2.353701591491699
118,2.357682704925537
119,2.3757669925689697
120,2.3454692363739014
121,2.35911226272583
122,2.364337205886841
123,2.349299907684326
124,2.3519656658172607
125,2.3485941886901855
126,2.3513307571411133
127,2.348355293273926
128,2.3729629516601562
129,2.3331398963928223
130,2.340036630630493
131,2.34639835357666
132,2.3665337562561035
133,2.361475944519043
134,2.343503952026367
135,2.3545796871185303
136,2.345039129257202
137,2.3605010509490967
138,2.344163417816162
139,2.3500354290008545
140,2.3625590801239014
141,2.3418209552764893
142,2.363689422607422
143,2.3150100708007812
144,2.3267738819122314
145,2.3502519130706787
146,2.335909366607666
147,2.330538034439087
148,2.3481228351593018
149,2.3329215049743652
150,2.329742908477783
151,2.3301215171813965
152,2.317896842956543
153,2.299422264099121
154,2.3141510486602783
155,2.3135995864868164
156,2.327101945877075
157,2.319239377975464
158,2.292592763900757
159,2.2931032180786133
160,2.2939813137054443
161,2.3181073665618896
162,2.3172404766082764
163,2.3249166011810303
164,2.299747943878174
165,2.2877113819122314
166,2.2877964973449707
167,2.294851779937744
168,2.2997922897338867
169,2.295987129211426
170,2.2730705738067627
171,2.281893730163574
172,2.284292459487915
173,2.2951321601867676
174,2.2667112350463867
175,2.251267671585083
176,2.2589271068573
177,2.263200283050537
178,2.238659620285034
179,2.2525794506073
180,2.253556489944458
181,2.2464754581451416
182,2.252495288848877
183,2.2789065837860107
184,2.2232980728149414
185,2.2485358715057373
186,2.2310235500335693
187,2.2174551486968994
188,2.2221200466156006
189,2.2148826122283936
190,2.229135274887085
191,2.2263739109039307
192,2.19887638092041
193,2.22659969329834
194,2.22969651222229
195,2.213231086730957
196,2.2105937004089355
197,2.2089247703552246
198,2.2003836631774902
199,2.173265218734741
200,2.1789050102233887
201,2.1923348903656006
202,2.1839962005615234
203,2.18396258354187
204,2.1844167709350586
205,2.1906704902648926
206,2.176893711090088
207,2.1607556343078613
208,2.1731388568878174
209,2.1735923290252686
210,2.146885633468628
211,2.1290996074676514
212,2.1402432918548584
213,2.146474599838257
214,2.1296443939208984
215,2.167958974838257
216,2.1252222061157227
217,2.1204183101654053
218,2.131362199783325
219,2.1223056316375732
220,2.1466946601867676
221,2.111682891845703
222,2.1261003017425537
223,2.096588373184204
224,2.100107431411743
225,2.1216745376586914
226,2.120816707611084
227,2.071516990661621
228,2.10681414604187
229,2.0762064456939697
230,2.1252760887145996
231,2.0987279415130615
232,2.070652484893799
233,2.0807526111602783
234,2.072152853012085
235,2.101726531982422
236,2.058871269226074
237,2.0703964233398438
238,2.0342679023742676
239,2.0746679306030273
240,2.0757267475128174
241,2.0573618412017822
242,2.041659116744995
243,2.043243169784546
244,2.0475263595581055
245,2.0366859436035156
246,2.069512128829956
247,2.0394413471221924
248,2.044771432876587
249,2.035181999206543
250,2.0109283924102783
251,2.053328037261963
252,2.026811122894287
253,2.0194613933563232
254,2.0112228393554688
255,2.032959461212158
256,2.028759717941284
257,2.0429491996765137
258,2.0363216400146484
259,2.004293918609619
260,2.0046420097351074
261,2.0108211040496826
262,1.987194299697876
263,1.990172266960144
264,2.0215156078338623
265,1.9949342012405396
266,1.9921255111694336
267,1.9828567504882812
268,2.0098283290863037
269,1.997468113899231
270,1.9834554195404053
271,1.9788402318954468
272,2.0132548809051514
273,1.9859572649002075
274,2.008458137512207
275,1.9621001482009888
276,1.991520643234253
277,1.9610750675201416
278,1.997470498085022
279,1.9932197332382202
280,1.9888017177581787
281,1.9885324239730835
282,1.983586311340332
283,1.9830636978149414
284,1.9520106315612793
285,1.956426978111267
286,1.956313967704773
287,1.9659035205841064
288,1.9444465637207031
289,1.9808199405670166
290,1.9431804418563843
291,1.951261281967163
292,1.9415054321289062
293,1.9337959289550781
294,1.9682550430297852
295,1.937922716140747
296,1.9434512853622437
297,1.922686219215393
298,1.978334665298462
299,1.9465967416763306
300,1.9593334197998047
301,1.9226480722427368
302,1.9528297185897827
303,1.935962200164795
304,1.926232099533081
305,1.9362112283706665
306,1.949568271636963
307,1.9374321699142456
308,1.933447241783142
309,1.8909337520599365
310,1.931628942489624
311,1.9255892038345337
312,1.9206502437591553
313,1.9249298572540283
314,1.927496075630188
315,1.906538724899292
316,1.903833031654358
317,1.8939080238342285
318,1.9098451137542725
319,1.9210166931152344
320,1.8950968980789185
321,1.8967376947402954
322,1.9106202125549316
323,1.9023617506027222
324,1.8951637744903564
325,1.9127944707870483
326,1.8838436603546143
327,1.880171537399292
328,1.8959013223648071
329,1.8717056512832642
330,1.8742845058441162
331,1.8776025772094727
332,1.901858925819397
333,1.91360342502594
334,1.8867480754852295
335,1.8833364248275757
336,1.903364896774292
337,1.9150588512420654
338,1.8692675828933716
339,1.9025198221206665
340,1.8900704383850098
341,1.8886010646820068
342,1.875535011291504
343,1.8981786966323853
344,1.8863911628723145
345,1.8816993236541748
346,1.8701732158660889
347,1.8703792095184326
348,1.898792028427124
349,1.8739038705825806
350,1.8425887823104858
351,1.8894965648651123
352,1.8887965679168701
353,1.904461145401001
354,1.8574292659759521
355,1.8683559894561768
356,1.9013291597366333
357,1.8600549697875977
358,1.8554408550262451
359,1.8584911823272705
360,1.879183292388916
361,1.8529108762741089
362,1.8653619289398193
363,1.8379613161087036
364,1.8573814630508423
365,1.8556289672851562
366,1.867006778717041
367,1.8622562885284424
368,1.851075291633606
369,1.8359791040420532
370,1.8558886051177979
371,1.814821720123291
372,1.8563573360443115
373,1.8437775373458862
374,1.8635286092758179
375,1.834531545639038
376,1.844504475593567
377,1.8309357166290283
378,1.8704451322555542
379,1.8368744850158691
380,1.8513448238372803
381,1.8700802326202393
382,1.853384256362915
383,1.847865104675293
384,1.8472212553024292
385,1.8530486822128296
386,1.8171913623809814
387,1.8226900100708008
388,1.8380777835845947
389,1.8349623680114746
390,1.8363813161849976
391,1.8371440172195435
392,1.8294140100479126
393,1.8415571451187134
394,1.8216726779937744
395,1.8205808401107788
396,1.7964533567428589
397,1.8535047769546509
398,1.8126554489135742
399,1.8686754703521729
400,1.819138765335083
401,1.8169628381729126
402,1.8093302249908447
403,1.8207210302352905
404,1.806187629699707
405,1.8186030387878418
406,1.8312883377075195
407,1.8328036069869995
408,1.8150049448013306
409,1.8078607320785522
410,1.8041044473648071
411,1.820991039276123
412,1.812672734260559
413,1.8132939338684082
414,1.8125288486480713
415,1.7943506240844727
416,1.8124638795852661
417,1.8118236064910889
418,1.7731212377548218
419,1.75178861618042
420,1.765558123588562
421,1.809013843536377
422,1.8171143531799316
423,1.7842241525650024
424,1.7890390157699585
425,1.804926872253418
426,1.820523977279663
427,1.7699382305145264
428,1.7607975006103516
429,1.7573277950286865
430,1.7979048490524292
431,1.7941312789916992
432,1.7781559228897095
433,1.7989856004714966
434,1.8016724586486816
