iteration,loss
124,2.455568552017212
125,2.3453891277313232
126,2.2956926822662354
127,2.370573043823242
128,2.3800532817840576
129,2.3524858951568604
130,2.3396944999694824
131,2.3269689083099365
132,2.3614182472229004
133,2.3662924766540527
134,2.370288610458374
135,2.3950445652008057
136,2.3120996952056885
137,2.3428964614868164
138,2.369579792022705
139,2.3439507484436035
140,2.369403600692749
141,2.4284262657165527
142,2.442382574081421
143,2.3395209312438965
144,2.3628599643707275
145,2.37247633934021
146,2.367074966430664
147,2.410017728805542
148,2.2798514366149902
149,2.4369330406188965
150,2.363590717315674
151,2.4117445945739746
152,2.3055615425109863
153,2.3517255783081055
154,2.3228602409362793
155,2.30657958984375
156,2.316545248031616
157,2.401150941848755
158,2.330294370651245
159,2.3909640312194824
160,2.312532663345337
161,2.3630728721618652
162,2.3188068866729736
163,2.361335277557373
164,2.266366958618164
165,2.328474760055542
166,2.2762138843536377
167,2.243922472000122
168,2.33011794090271
169,2.279294967651367
170,2.333909511566162
171,2.284353733062744
172,2.3015120029449463
173,2.3057334423065186
174,2.2395730018615723
175,2.4117324352264404
176,2.2938618659973145
177,2.305675506591797
178,2.3152356147766113
179,2.2996318340301514
180,2.277834892272949
181,2.3280587196350098
182,2.3253602981567383
183,2.28105092048645
184,2.3033502101898193
185,2.290116310119629
186,2.326249837875366
187,2.249802589416504
188,2.394486665725708
189,2.308260917663574
190,2.3499457836151123
191,2.266493797302246
192,2.2722487449645996
193,2.3466837406158447
194,2.2701416015625
195,2.311431884765625
196,2.202504873275757
197,2.376408100128174
198,2.357771635055542
199,2.3140573501586914
200,2.3195738792419434
201,2.277735710144043
202,2.2351088523864746
203,2.2604994773864746
204,2.34472918510437
205,2.301445960998535
206,2.2536303997039795
207,2.281421661376953
208,2.2831497192382812
209,2.309779405593872
210,2.332566261291504
211,2.2434277534484863
212,2.1937310695648193
213,2.2895760536193848
214,2.221709728240967
215,2.2807552814483643
216,2.310856819152832
217,2.1884517669677734
218,2.3272268772125244
219,2.2137367725372314
220,2.3017961978912354
221,2.239861488342285
222,2.2895731925964355
223,2.256446123123169
224,2.28071928024292
225,2.2005436420440674
226,2.2934916019439697
227,2.258993625640869
228,2.2281863689422607
229,2.1775424480438232
230,2.220618724822998
231,2.3044846057891846
232,2.2650387287139893
233,2.1887192726135254
234,2.2430880069732666
235,2.245944023132324
236,2.2678380012512207
237,2.228343963623047
238,2.310582160949707
239,2.2497365474700928
240,2.2875144481658936
241,2.1624085903167725
242,2.218245267868042
243,2.2461702823638916
244,2.221606731414795
245,2.28629994392395
246,2.236318826675415
247,2.2038493156433105
248,2.2348124980926514
249,2.1756529808044434
250,2.199838399887085
251,2.114788293838501
252,2.1696016788482666
253,2.245722532272339
254,2.2717528343200684
255,2.332347869873047
256,2.284600257873535
257,2.181431770324707
258,2.247049570083618
259,2.3048152923583984
260,2.296027183532715
261,2.2223567962646484
262,2.2146472930908203
263,2.269043445587158
264,2.3133904933929443
265,2.211188554763794
266,2.200852632522583
267,2.2045974731445312
268,2.2172255516052246
269,2.1552376747131348
270,2.198082208633423
271,2.2290215492248535
272,2.1961419582366943
273,2.235262632369995
274,2.2006947994232178
275,2.2437214851379395
276,2.260650634765625
277,2.2005231380462646
278,2.273838520050049
279,2.2028391361236572
280,2.2158873081207275
281,2.287587881088257
282,2.1989738941192627
283,2.2047641277313232
284,2.223869800567627
285,2.191535472869873
286,2.222705602645874
287,2.230543613433838
288,2.193429946899414
289,2.1820335388183594
290,2.1658592224121094
291,2.152414321899414
292,2.1348302364349365
293,2.170952796936035
294,2.239978551864624
295,2.122286558151245
296,2.1680476665496826
297,2.1550395488739014
298,2.1754961013793945
299,2.228734016418457
300,2.182896852493286
301,2.2011501789093018
302,2.1835434436798096
303,2.22855544090271
304,2.1431243419647217
305,2.2071585655212402
306,2.1585471630096436
307,2.1549174785614014
308,2.2515509128570557
309,2.1860058307647705
310,2.2429938316345215
311,2.1852827072143555
312,2.167903184890747
313,2.218885898590088
314,2.143052816390991
315,2.2202298641204834
316,2.166562080383301
317,2.2230894565582275
318,2.1128177642822266
319,2.189915895462036
320,2.165872097015381
321,2.0992610454559326
322,2.1756505966186523
323,2.304971933364868
324,2.2014822959899902
325,2.12449312210083
326,2.181835174560547
327,2.14506459236145
328,2.109776258468628
329,2.1592490673065186
330,2.2359044551849365
331,2.2048816680908203
332,2.0784459114074707
333,2.1185426712036133
334,2.1895673274993896
335,2.141094207763672
336,2.174582004547119
337,2.119483232498169
338,2.1084365844726562
339,2.174178123474121
340,2.284048080444336
341,2.158081293106079
342,2.202498197555542
343,2.1061394214630127
344,2.161123037338257
345,2.2284669876098633
346,2.196911573410034
347,2.1494626998901367
348,2.169194459915161
349,2.112391710281372
350,2.2487335205078125
351,2.2426462173461914
352,2.120577573776245
353,2.0649731159210205
354,2.210949659347534
355,2.1301345825195312
356,2.085806131362915
357,2.2090351581573486
358,2.176743984222412
359,2.104942798614502
360,2.1086275577545166
361,2.1522305011749268
362,2.15640926361084
363,2.128347158432007
364,2.207289934158325
365,2.1589672565460205
366,2.1094889640808105
367,2.151531934738159
368,2.1692240238189697
369,2.1618165969848633
370,2.160501480102539
371,2.1332144737243652
372,2.188852071762085
373,2.1207432746887207
374,2.1953670978546143
375,2.1193816661834717
376,2.0863776206970215
377,2.123786449432373
378,2.1838414669036865
379,2.2287111282348633
380,2.1342902183532715
381,2.1705739498138428
382,2.1510307788848877
383,2.1711151599884033
384,2.0840625762939453
385,2.1133084297180176
386,2.1448957920074463
387,2.0972788333892822
388,2.0241379737854004
389,2.1406774520874023
390,2.1582884788513184
391,2.141706943511963
392,2.1375601291656494
393,2.1460988521575928
394,2.0671613216400146
395,2.1231822967529297
396,2.0926260948181152
397,2.177522897720337
398,2.184159517288208
399,2.227653741836548
400,2.162335157394409
401,2.103257656097412
402,2.085432291030884
403,2.161654472351074
404,2.1305184364318848
405,2.1423277854919434
406,2.071017026901245
407,2.098140239715576
408,2.1232407093048096
409,2.035703659057617
410,2.040370225906372
411,2.1746773719787598
412,2.076723098754883
413,2.1086652278900146
414,2.1367039680480957
415,2.1257777214050293
416,2.034989356994629
417,2.1570897102355957
418,2.12109375
419,2.124004364013672
420,2.13295316696167
421,2.1064810752868652
422,2.17729115486145
423,2.1161229610443115
424,2.101015329360962
425,2.124925136566162
426,1.9923105239868164
427,2.067661762237549
428,2.0865156650543213
429,2.080582857131958
430,2.0886285305023193
431,2.074187994003296
432,2.1378674507141113
433,2.102447032928467
434,2.0767204761505127
435,2.153524398803711
436,2.091489553451538
437,2.078589677810669
438,2.094249963760376
439,2.1331119537353516
440,2.0847909450531006
441,2.1185925006866455
442,2.1697144508361816
443,2.0587403774261475
444,2.087190866470337
445,2.0099635124206543
446,2.0460410118103027
447,2.102008819580078
448,2.0734381675720215
449,2.009718179702759
450,2.0614070892333984
451,2.1265246868133545
452,2.1199846267700195
453,2.0394527912139893
454,2.1552274227142334
455,2.079077959060669
456,2.0304133892059326
457,2.0531983375549316
458,2.067045211791992
459,2.03147029876709
460,2.1025712490081787
461,2.023069381713867
462,2.1881561279296875
463,2.081552267074585
464,2.018010377883911
465,2.1192684173583984
466,2.092714309692383
467,2.116053581237793
468,2.120321035385132
469,2.093306541442871
470,2.047917366027832
471,2.084099054336548
472,2.028137683868408
473,2.0160229206085205
474,2.063004970550537
475,2.0915029048919678
476,2.1161959171295166
477,2.110450029373169
478,2.0549325942993164
479,2.075953483581543
480,2.011828660964966
481,2.080899953842163
482,2.0401880741119385
483,2.127532958984375
484,2.1225149631500244
485,2.0394577980041504
486,2.077022075653076
487,2.0406463146209717
488,2.080543279647827
489,2.069240093231201
490,2.118532657623291
491,2.027738094329834
492,2.088667392730713
493,2.1448259353637695
494,2.0284433364868164
495,2.035773754119873
496,2.018608808517456
497,2.0240776538848877
498,2.229003429412842
499,2.0227739810943604
500,2.091315269470215
501,2.258591651916504
502,2.0081005096435547
503,2.0291121006011963
504,2.1057188510894775
505,2.040931463241577
506,2.069760799407959
507,2.0787181854248047
508,2.101238489151001
509,2.028278350830078
510,2.067169666290283
511,2.054314136505127
512,2.1158595085144043
513,2.082454204559326
514,2.0754568576812744
515,2.0517630577087402
516,2.1011366844177246
517,2.091228485107422
518,2.0133216381073
519,1.9921895265579224
520,2.0965511798858643
521,2.059941291809082
522,2.03818416595459
523,2.0195045471191406
524,2.0075154304504395
525,2.0381250381469727
526,2.145393133163452
527,2.033383846282959
528,2.0899276733398438
529,2.0135302543640137
530,1.9846419095993042
531,1.977298378944397
532,2.0431623458862305
533,2.0547258853912354
534,2.104685068130493
535,2.0450735092163086
536,1.9815040826797485
537,2.105958938598633
538,2.076510429382324
539,2.0418343544006348
540,2.111104965209961
541,2.116846799850464
542,2.037729263305664
543,2.040029287338257
544,2.0720369815826416
545,2.0319952964782715
546,2.098665714263916
547,2.0799484252929688
548,2.102999448776245
549,2.0076682567596436
550,2.0638296604156494
551,2.0841078758239746
552,2.094015121459961
553,2.066525936126709
554,2.100123882293701
555,1.9744141101837158
556,1.9781246185302734
557,2.022641897201538
558,2.138594150543213
559,2.142679452896118
560,2.0701231956481934
561,1.984686255455017
562,2.1219229698181152
563,2.04809308052063
564,2.0911710262298584
565,2.0609023571014404
566,2.0463030338287354
567,2.055638074874878
568,2.110379695892334
569,2.047675609588623
570,2.0355570316314697
571,2.0319948196411133
572,2.054751396179199
573,2.1532342433929443
574,2.0271143913269043
575,2.004652976989746
576,2.0117568969726562
577,2.1276471614837646
578,2.016510486602783
579,2.052212715148926
580,2.101270914077759
581,2.0333049297332764
582,2.044724941253662
583,2.1611921787261963
584,2.0766921043395996
585,2.092736005783081
586,1.9814472198486328
587,2.003370523452759
588,2.021524667739868
589,2.0076966285705566
590,1.9677505493164062
591,2.0749552249908447
592,2.0492544174194336
593,2.0024728775024414
594,2.050950288772583
595,2.0687310695648193
596,2.0353853702545166
597,1.9255552291870117
598,2.0374245643615723
599,2.01729154586792
600,2.079042673110962
